Name,Area: posneg_MZ25_36_25230101131_1.raw (F1),Area: posneg_MZ25_36_25230101131_2.raw (F2),Area: posneg_MZ25_36_25230104334_1.raw (F3),Area: posneg_MZ25_36_25230104334_2.raw (F4),Area: posneg_MZ25_36_25230977231_1.raw (F5),Area: posneg_MZ25_36_25230977231_2.raw (F6),Area: posneg_MZ25_36_25231053631_1.raw (F7),Area: posneg_MZ25_36_25231053631_2.raw (F8),Area: posneg_MZ25_36_25231493132_1.raw (F9),Area: posneg_MZ25_36_25231493132_2.raw (F10),Area: posneg_MZ25_36_25231779233_1.raw (F11),Area: posneg_MZ25_36_25231779233_2.raw (F12),Area: posneg_MZ25_36_25240047631_1.raw (F13),Area: posneg_MZ25_36_25240047631_2.raw (F14),Area: posneg_MZ25_36_25241550131_1.raw (F15),Area: posneg_MZ25_36_25241550131_2.raw (F16),Area: posneg_MZ25_36_25241552631_1.raw (F17),Area: posneg_MZ25_36_25241552631_2.raw (F18),Area: posneg_MZ25_36_25241554131_1.raw (F19),Area: posneg_MZ25_36_25241554131_2.raw (F20),Area: posneg_MZ25_36_25241560631_1.raw (F21),Area: posneg_MZ25_36_25241560631_2.raw (F22),Area: posneg_MZ25_36_25250093831_1.raw (F23),Area: posneg_MZ25_36_25250093831_2.raw (F24),Area: posneg_MZ25_36_25250108136_1.raw (F25),Area: posneg_MZ25_36_25250108136_2.raw (F26),Area: posneg_MZ25_36_25250975931_1.raw (F27),Area: posneg_MZ25_36_25250975931_2.raw (F28),Area: posneg_MZ25_36_25251285334_1.raw (F29),Area: posneg_MZ25_36_25251285334_2.raw (F30),Area: posneg_MZ25_36_25251386131_1.raw (F31),Area: posneg_MZ25_36_25251386131_2.raw (F32),Area: posneg_MZ25_36_25251400831_1.raw (F33),Area: posneg_MZ25_36_25251400831_2.raw (F34),Area: posneg_MZ25_36_25251700131_1.raw (F35),Area: posneg_MZ25_36_25251700131_2.raw (F36),Area: posneg_MZ25_36_25251906231_1.raw (F37),Area: posneg_MZ25_36_25251906231_2.raw (F38),Area: posneg_MZ25_36_25252083431_1.raw (F39),Area: posneg_MZ25_36_25252083431_2.raw (F40),Area: posneg_MZ25_36_25260053133_1.raw (F41),Area: posneg_MZ25_36_25260053133_2.raw (F42),Area: posneg_MZ25_36_25260285242_1.raw (F43),Area: posneg_MZ25_36_25260285242_2.raw (F44),Area: posneg_MZ25_36_25261136032_1.raw (F45),Area: posneg_MZ25_36_25261136032_2.raw (F46),Area: posneg_MZ25_36_25261211132_1.raw (F47),Area: posneg_MZ25_36_25261211132_2.raw (F48),Area: posneg_MZ25_36_25261284831_1.raw (F49),Area: posneg_MZ25_36_25261284831_2.raw (F50),Area: posneg_MZ25_36_25261810039_1.raw (F51),Area: posneg_MZ25_36_25261810039_2.raw (F52),Area: posneg_MZ25_36_25270020731_1.raw (F53),Area: posneg_MZ25_36_25270020731_2.raw (F54),Area: posneg_MZ25_36_25270595638_1.raw (F55),Area: posneg_MZ25_36_25270595638_2.raw (F56),Area: posneg_MZ25_36_25270693831_1.raw (F57),Area: posneg_MZ25_36_25270693831_2.raw (F58),Area: posneg_MZ25_36_25270803931_1.raw (F59),Area: posneg_MZ25_36_25270803931_2.raw (F60),Area: posneg_MZ25_36_25270968333_1.raw (F61),Area: posneg_MZ25_36_25270968333_2.raw (F62),Area: posneg_MZ25_36_25271191931_1.raw (F63),Area: posneg_MZ25_36_25271191931_2.raw (F64),Area: posneg_MZ25_36_25280384031_1.raw (F65),Area: posneg_MZ25_36_25280384031_2.raw (F66),Area: posneg_MZ25_36_25280538631_1.raw (F67),Area: posneg_MZ25_36_25280538631_2.raw (F68),Area: posneg_MZ25_36_25280599031_1.raw (F69),Area: posneg_MZ25_36_25280599031_2.raw (F70),Area: posneg_MZ25_36_25280740431_1.raw (F71),Area: posneg_MZ25_36_25280740431_2.raw (F72),Area: posneg_MZ25_36_25281070133_1.raw (F73),Area: posneg_MZ25_36_25281070133_2.raw (F74),Area: posneg_MZ25_36_25281097731_1.raw (F75),Area: posneg_MZ25_36_25281097731_2.raw (F76),Area: posneg_MZ25_36_25281885731_1.raw (F77),Area: posneg_MZ25_36_25281885731_2.raw (F78),Area: posneg_MZ25_36_25371469831_1.raw (F79),Area: posneg_MZ25_36_25371469831_2.raw (F80),Area: posneg_MZ25_36_25371523931_1.raw (F81),Area: posneg_MZ25_36_25371523931_2.raw (F82),Area: posneg_MZ25_36_25371729131_1.raw (F83),Area: posneg_MZ25_36_25371729131_2.raw (F84),Area: posneg_MZ25_36_25371767632_1.raw (F85),Area: posneg_MZ25_36_25371767632_2.raw (F86),Area: posneg_MZ25_36_25380127633_1.raw (F87),Area: posneg_MZ25_36_25380127633_2.raw (F88),Area: posneg_MZ25_36_blanco_1.raw (F89),Area: posneg_MZ25_36_blanco_2.raw (F90),Area: posneg_MZ25_36_expQC_1.raw (F91),Area: posneg_MZ25_36_expQC_2.raw (F92),Area: posneg_MZ25_36_expQC_3.raw (F93),Area: posneg_MZ25_36_expQC_4.raw (F94),Area: posneg_MZ25_36_expQC_5.raw (F95),Area: posneg_MZ25_36_expQC_6.raw (F96),Area: posneg_MZ25_36_expQC_7.raw (F97),Area: posneg_MZ25_36_expQC_8.raw (F98),Area: posneg_MZ25_36_expQC_9.raw (F99)
Decylamine oxide,15399946.6305507,17648080.0300142,10239632.8250531,10298434.715952,15190225.3469833,14811696.4826286,3005438.90121144,3078567.52928948,1950836.23755183,2626383.79990001,2118543.19748101,2177171.99520095,2673368.9885228,2564340.75775872,8928241.68944608,8472998.37681317,2573065.28263444,2829256.32879461,4242724.3608691,3940852.64106723,2277309.10815228,2462423.25546817,3014449.38756707,3140126.76390328,14083020.9807608,14481384.581135,3363731.65599003,2708707.14970302,4359882.4172227,4015796.27529126,4172357.81415009,3336476.85727309,2623717.96998923,2544009.77294199,3915854.44210551,3870619.39728239,3040948.74720422,2931177.48964979,2527177.63854594,2617846.97089014,2688533.14135682,3894635.05441028,2159638.79683746,2218915.35556965,2061980.58122711,1937819.13030306,3116077.58414017,2750746.29540662,3467867.42976924,3913947.16801938,8805779.07138799,9797785.8075861,18983722.950806,18518566.476738,3561830.23929034,3135660.59033614,9545746.89943474,8758606.14705994,11825997.9203873,12108631.5171732,17522461.0205629,25216703.7729839,16939877.2932721,15640344.1883594,5835616.48232901,5651191.10146356,12633836.9102951,13781602.1365682,8771960.20105536,8984269.99775738,2613783.51316822,2581873.57955261,11796923.2644505,9701092.06976926,3652564.97348701,4108292.73169142,1687173.5534537,1715930.8010851,1819428.04916537,2031397.78153208,1488903.67291068,1507530.8789056,1812314.62581604,2062864.90031538,2653601.65110562,2590095.20944048,2824435.76984991,3258424.04581095,1543206.89117313,1397095.81993883,5418383.42163224,5086026.4784739,5290061.71712561,5213110.59773361,5224221.74172553,5253017.92848809,5264979.71042684,5043668.8700715,5004770.26155063
norlidocaine.HMDB0060656,397808.625058909,405577.195675915,36875.8391011507,64072.4401718489,35990.0330592304,415219.374507468,26544.4310444841,35101.0255942952,9760862.59257442,10661843.5453503,73413.2962696458,45931.9336060815,1035605.03893476,971577.7082136,237770.069910376,256691.648523319,147740.495229373,180784.300516932,33710.5393506518,29740.8102556472,296879.986660239,338638.550502816,29957.3075675842,31645.3287388723,466331.278639007,458366.809954227,46515.6590164204,463169.793108334,163122.995025061,472837.905194178,238939.329667838,297077.080288993,62176.1886376067,68101.2773067466,1096862.04463794,1006408.48188389,42615.8723423552,56534.3770072438,1619627.35705005,1515902.40416306,125092.192482499,87272.5301320842,82269.8333659947,61067.0768162988,69890.6970749998,49897.7193354252,56550.4990698544,63582.4961375595,49581.43993325,504131.791304356,690926.753544079,642004.238139271,475653.34800478,448969.585820692,36094.7607879434,36590.3448760271,35308.927308026,31520.7369175484,82911.4629337338,78510.6505188571,77015.9705037173,54781.9557594907,51489.150859651,410583.542520659,302951.831880295,260173.773128835,67362.191074836,68253.3768145484,86468.7233791395,107909.764002537,241274.334497406,157754.308680165,57091.1559789528,444533.197056087,82764.0786474611,41615.5061972311,666611.871739578,646976.100020607,1172834.56204783,1094635.30920528,2058186.4881169,2103944.05383931,37252.5081691321,50758.1929202929,805479.240841343,785563.589742162,108825.86532991,85648.5648984405,37014.8508240631,125182.924244363,496793.293046822,437180.70486485,453961.426399417,539645.910038357,447156.317523328,441660.301571492,553986.000932217,594875.843882427,531048.058094336
norlidocaine.HMDB0060656,397808.625058909,405577.195675915,497303.307676788,491175.928559196,466850.026423542,415219.374507468,486980.322714995,459970.65739312,9760862.59257442,10661843.5453503,439734.660492658,422760.459046978,468652.053962547,974166.422839871,531188.492177552,256691.648523319,403393.235629035,180784.300516932,495281.475837897,486559.802537415,296879.986660239,493614.322678038,466234.578814165,503164.294784067,466331.278639007,458366.809954227,407257.021129059,463169.793108334,518709.37576519,472837.905194178,570685.829225255,297077.080288993,534460.778271663,481992.308440365,1096862.04463794,1006408.48188389,483811.271331314,470331.419978483,1619627.35705005,1515902.40416306,438905.180049246,520930.953992333,426513.267386261,443155.042127215,468431.445230752,428792.357403272,449087.771022274,440025.84863002,460588.127382753,504131.791304356,690926.753544079,642004.238139271,534763.35025509,448969.585820692,479447.813646816,470928.108286081,509103.642821697,477762.485990309,82911.4629337338,497175.832606281,464866.71615861,424519.86949971,465784.396962396,410583.542520659,302951.831880295,260173.773128835,495738.119348482,455374.829545333,474114.70992271,420288.29768772,402181.189992032,447262.499117781,476959.493413626,444533.197056087,486247.927297587,479506.345407248,666611.871739578,646976.100020607,1172834.56204783,1094635.30920528,2058186.4881169,2103944.05383931,434977.504037433,453377.012178754,805479.240841343,785563.589742162,581077.191017193,588376.530979658,601298.903264784,125182.924244363,496793.293046822,446879.782267409,446742.532148815,539645.910038357,525964.658990559,441660.301571492,443906.481008613,594875.843882427,467173.563266042
norlidocaine.HMDB0060656,397808.625058909,405577.195675915,36875.8391011507,64072.4401718489,35990.0330592304,415219.374507468,26544.4310444841,35101.0255942952,9760862.59257442,10661843.5453503,73413.2962696458,45931.9336060815,1035605.03893476,971577.7082136,237770.069910376,256691.648523319,147740.495229373,180784.300516932,33710.5393506518,29740.8102556472,296879.986660239,338638.550502816,29957.3075675842,25977.0808164439,466331.278639007,458366.809954227,46515.6590164204,463169.793108334,163122.995025061,472837.905194178,238939.329667838,297077.080288993,51039.3142199709,68101.2773067466,1096862.04463794,1006408.48188389,34982.6026152404,56534.3770072438,1619627.35705005,1515902.40416306,125092.192482499,31565.5975368729,82269.8333659947,61067.0768162988,69890.6970749998,49897.7193354252,56550.4990698544,63582.4961375595,49581.43993325,504131.791304356,690926.753544079,642004.238139271,475653.34800478,448969.585820692,29629.5395056787,26214.3994740166,35308.927308026,31520.7369175484,82911.4629337338,78510.6505188571,77015.9705037173,44969.521530015,51272.6508726961,410583.542520659,302951.831880295,260173.773128835,67362.191074836,68253.3768145484,86468.7233791395,107909.764002537,241274.334497406,157754.308680165,46851.2565347735,444533.197056087,82764.0786474611,34161.4312977508,666611.871739578,646976.100020607,1172834.56204783,1094635.30920528,2058186.4881169,2103944.05383931,37252.5081691321,50758.1929202929,805479.240841343,785563.589742162,108825.86532991,70307.5775012042,37014.8508240631,125182.924244363,496793.293046822,437180.70486485,453961.426399417,539645.910038357,447156.317523328,441660.301571492,553986.000932217,594875.843882427,531048.058094336
,17245.9099573293,16391.6282107853,15791.1406844024,16640.8886845234,16810.7506759307,17599.2035813288,16736.8543447643,16418.5556494021,20804.827968574,21360.1336121103,15650.4349098032,15985.1853621748,18928.5069652973,18648.3713077788,17911.1308592819,17108.8933687389,18790.0576116841,19047.8946149347,17398.4597076945,18339.0077870344,16956.4326578764,17420.0350619005,18571.736397875,17602.3925167801,18551.6418153961,17737.7158240894,15329.063678714,17894.675753302,16708.5732352907,17132.7385239562,17565.5989008121,17352.4311352973,17075.8084600397,16459.7578796478,21836.368258108,21556.5733445617,17237.4960442955,15602.785971964,17279.4873409423,15263.9021715726,16399.3426615447,17575.36810857,16707.865678279,16484.5509383443,17641.8056627861,16083.5288514833,20150.6493473953,17940.6729878411,17410.9819122453,16239.0174673023,21103.9823578514,18984.6456950868,17216.93460027,18311.3097940347,5983092.69484583,6981744.17812825,19118.2278994219,16536.1211978607,17059.787504949,16986.11553983,16693.4436264467,17320.449618479,16170.1536569441,16092.6745801967,15191.411047477,14962.3631780486,21373.0288660041,23055.7617352324,18137.7685060328,17956.5303147561,17422.0887645497,18899.0276252991,19972.6888846179,17079.6508877675,15963.9861064235,16328.4436587651,19240.3920167287,16673.0562807125,15855.162240268,17199.135917865,15011.1692348351,16238.2517562168,17740.8025299405,16904.5921702023,16882.6114290934,16921.5218776178,17591.4673955379,16994.8246126426,16535.3329831816,16693.5019413369,16867.8071194235,18636.8415302245,17965.0579795096,16644.228991908,18283.797129622,17045.8764677675,17410.1521730235,19831.9450488809,16560.6346501444
ATPA,28512185.2735506,29735346.8662356,18465219.6783359,17944394.2752175,52370273.5235925,38252107.118088,108915590.621378,101575236.565624,19515575.8141712,21458641.2069878,28111883.226427,28536360.1567851,42303588.4835968,40217580.7871555,56007274.02581,38287912.445649,14449354.0819356,16839382.1382446,41013003.114295,42615090.2899212,11190725.68878,14789082.0605802,22808160.9999684,21314085.1415406,18636935.1305191,17787506.2884642,60698147.8414839,60295629.6671739,42947396.6200101,30537776.5684469,12276252.0388319,12091126.2829044,10726390.6043967,10048548.627802,40027988.309774,33296712.0796959,38080865.5068849,36477304.2671423,163754459.372005,152838655.467479,33702666.2360331,29447809.590199,5206599.60438484,5836168.78197425,10439550.771465,9708908.98970938,2180996.26986836,1741154.67748328,35724268.4238093,29730727.8463634,43456976.5718508,37774061.7711548,60078492.8334561,52807588.7354346,95426910.3014815,70381939.4578285,20485448.0451255,24344292.9105817,59094416.3705692,80152712.9758053,31081647.6352397,23515311.5083724,3399169.70968195,3302145.81533962,48238887.8930327,52917028.3612703,25522357.7386914,25725310.9533763,14918874.8404574,14300971.0592457,42093025.1333362,33222002.188408,3905004.83486455,3918669.88638412,7004025.54166175,6270162.04614043,79683364.9902307,72226735.3491533,4404938.43566494,3813007.40360029,14227993.7301371,17559679.2073583,103087613.153731,87034262.6527792,29633487.2976095,22141817.4037694,46327591.5644699,45252864.9894668,44192.821512106,26069.7021889456,24043930.8310102,23953720.2668723,33313725.196408,33559627.0178256,30526083.9774027,35036447.2584717,27356581.8627747,26803738.8238306,27897244.3029077
Trimethylamine N-oxide,9800232.00506046,10216854.2895169,6629662.33924545,6887276.27428324,297964.234444932,319518.948349368,662035.748842004,657680.09060415,3038499.75306911,3155384.73477271,9558151.90770739,9269639.35897486,1466537.1296019,1494478.5040548,7062757.92707323,6717392.00799132,5500633.63232904,5417460.12271098,1871023.98962864,1875447.76852689,1427959.08197361,1462236.20477537,7328639.59246228,7004874.01100089,5569700.26488782,5959398.0666736,5947924.99552554,6030622.77019231,1780790.78228728,1977969.86490882,4308590.35046107,4506234.47239446,6762535.72211963,6748619.88246677,4682683.10769747,4547794.19162516,14978315.9505111,14468918.5561457,575332.23598642,642304.267715438,5878809.24478382,5697919.70858075,4777005.76779436,4539268.74785724,29833209.8476359,29149209.2480781,147766416.496495,145826520.630864,9727559.82143464,9944650.64189688,2249350.24045858,2202359.22414608,3290581.55135359,3430147.40813855,25812385.670421,26948933.4537443,69957287.8919137,68627885.6735923,411624.572825051,393169.578427339,13124706.4258263,12369160.6886291,5759971.5702299,5787541.33385124,7893069.49226448,7311909.77065983,33171561.2172097,34495873.9738179,12755853.1526198,12512121.0279589,6186823.57880133,5825126.41331302,9090703.84975716,9059519.61527961,11801770.9734073,12469019.8865315,9861504.30427822,9650653.07114615,17730846.8831251,17464288.8546505,13694921.4034911,13235767.0203126,825947.922248088,842362.591748885,11438913.7108442,11766512.9034577,16188479.4681061,16047701.4802383,127235.674487791,110827.422850667,15791026.0524035,15119141.4921647,15655081.3058326,15595592.5319455,15818448.915193,15457894.5136857,15816846.0798587,16198009.8550689,15053434.4562162
L-Tryptophan.HMDB0000929,600531557.926464,596711379.183811,327424175.55748,320605553.405451,465433268.293447,442475149.027247,291097997.428563,274494549.233262,255166324.959786,287411790.896177,651717119.20218,673453054.669995,213967546.179029,205517474.540036,578450724.176096,563558915.277363,423778102.297451,459802152.283754,575420960.769828,604386369.80531,510462904.91595,583054879.250736,415517360.006635,408050556.026764,536424809.637264,559940051.123014,584443550.544051,587028541.951448,476824467.731568,444044419.000737,609221623.887634,626962567.177383,576980911.269583,585178596.503691,403313608.158438,392715308.176852,378177128.372494,366521441.065699,328471594.414648,299023722.098095,341181775.552496,343819837.984097,424622240.339296,409512862.909124,534823547.465982,501642641.308102,496627792.505179,422892664.668288,402244096.927029,413770968.303813,263020692.251228,260417847.196382,454851314.026033,462130762.150008,637354929.687342,612506210.305529,440027851.775009,430519301.563039,615123398.353374,599331165.145811,520429539.035967,511264021.785412,557627571.367644,550041893.267523,800558032.092841,788141913.373747,271810125.665444,269790413.462412,528238097.275247,517772386.159787,571943418.783223,520492321.961835,385073208.293758,362383494.917951,630846036.41243,686031230.015508,306220235.020231,278356035.985856,391015753.949116,386759198.777144,695899073.861366,686319288.718043,559772647.461048,572485056.848916,112118313.386461,112264081.052357,526200939.917217,549225462.281138,665556.830549847,340142.922487839,398223291.540393,412428818.305521,423779310.407309,422269403.275113,440184404.181258,434911726.694537,434018586.441636,463801515.219423,437414187.940098
Caffeine,228501.663359735,418190.394793282,1600537.67787064,484694.038489303,30743645.6128094,31796483.272209,67458839.0393657,64679628.5798604,904534.450598294,506145.776208305,1132435.58698232,1191747.22478584,1705574.61334393,1637254.29613459,27184884.4108133,27630570.9124378,23998340.70674,26176930.3130515,14499800.1428674,14500701.5046585,20827215.9215585,24253438.3747335,16465721.5139325,16687635.6579322,13202068.2371646,13707657.768458,644785.944484944,600592.319013963,522544.086771992,616073.660877037,6561068.49328266,6420497.22856693,7977885.84325984,7933291.97196205,550889.626717616,954374.492037312,797949.540540352,772164.450463753,971234561.883252,875301971.185622,90272350.493235,96706306.3680583,242061909.263305,233533798.907382,44737948.411406,44531293.2335529,940618156.584613,851089322.136391,2816530.53387689,2743115.10223405,707896.413393017,604596.418923141,213267.093198145,283637.469456717,576539614.107265,551701346.035057,382662646.448844,345212131.692117,9809404.11381455,12201948.4517505,35625849.0553562,32319161.1831262,47127069.1833225,46942269.2491337,11311522.5917138,10974239.6719398,1393984.20350897,725450.042601965,710469.847146375,597733.915582805,627288.113927887,723051.091312845,275387518.916224,245558855.072614,77708621.5926642,91451639.667968,114636.443953427,1252213.52222286,551078.127595109,708333.712570481,1035632.97771559,922350.427552702,31194554.8153508,32442391.2599595,10144599.2125816,11315294.1533193,32290056.9453276,32913185.0053702,1183186.52831002,596019.711126429,81010584.6120716,80235695.433967,87152357.7740888,86275292.42264,89929885.201233,92176822.4679024,91539105.4360442,91527617.1147371,88745257.1028323
Chromic acid,37620616.9342338,34473779.5464126,33776340.3601713,33069064.3020402,171891717.886119,42849489.2886648,35663210.9283355,66383786.9675723,38972516.9266531,34284771.3560178,172579741.868864,32458805.3224091,37807693.7815425,33786235.6484355,195302417.095282,38689631.0140143,201615769.997664,35299213.065578,33943989.2587438,33420363.9023268,40429614.127392,33262638.736363,201635436.110252,37015538.0810981,39507239.9148844,35887914.1221039,37483680.1080282,39979540.1928842,31984751.7252834,40638414.3939432,34832084.7545614,35013451.6761861,66655039.3517681,37668430.9634292,36833243.9058348,38989114.4082346,33712963.4993421,34576943.6127967,181396450.945958,31711183.0492314,36888113.3729942,32036824.1187061,62775896.4251766,34071958.7674346,36366391.069803,33287747.4068666,37656665.6547964,32505483.2784573,32343499.2980401,35181898.8225098,34675458.9730862,195173648.811325,35561225.0617899,42386728.6878707,177072026.337941,35930924.5556304,194358753.389879,34368936.6294371,34333084.1196841,40262961.4186484,34523695.9476806,42037454.7607235,35801018.042782,189391563.105448,34599191.9805255,182622494.309392,34591040.0795607,37224825.7547603,57545231.5197455,32764381.7286402,35041564.116298,179937801.920976,178693369.737752,36177857.1402659,60160801.4250448,38207604.1725533,33472091.9509729,189716686.342692,171114825.46371,35658307.2003836,36062843.6758772,33878525.5791299,181907630.7769,34860071.7468253,192083263.696984,36978022.214282,42749900.5687092,30211965.0362752,738987324.346156,202181840.560033,32799885.3547293,38151557.3855506,38628819.9700314,36137786.9741149,34554275.2901652,33826397.3111291,34823177.4931499,35065478.1585003,31140909.1348242
4-Trimethylammoniobutanoic acid.HMDB0001161,11289608.8207418,11556915.2966429,7720080.08527844,7506272.63116925,7126609.35650776,7026749.04722501,12490602.0667945,12469619.4746722,5926172.01996151,6476895.11050239,6780588.35542808,6620164.27922545,11044281.0388768,10853269.0231835,10501901.8659464,9734127.12305868,8053786.82708539,8835747.32439014,5321827.99588737,5204329.0259631,9226133.44437819,9502136.812568,9393440.95473397,9317930.0984659,9698602.91093799,10673485.0676386,9355191.48115981,9174228.48445972,5928859.05632246,5736342.71417495,8683751.17966659,8946579.67327097,12074770.8660587,12526507.0923799,6713361.72028952,6599275.60250591,10202839.4905105,9275429.46339186,12625113.4926934,12012564.6061187,5766328.14041131,5738425.18131334,7520398.9156313,7164053.18376141,12853745.8655206,12445562.2954612,12148418.5472423,11668009.193108,10596765.1566761,10247299.4756745,5878622.12875666,5768972.91630922,10067760.136164,10448799.9722706,38957446.4638373,39536501.7445799,21272956.743214,21116509.9805826,7882994.75519134,7457594.64704449,11336232.9356241,11053629.9251079,9866960.67631357,9228362.89254205,5778776.11597027,5396009.03211185,8605049.54662541,8855230.31343641,7330750.33489463,7163945.2863858,8467419.04497731,8022043.19163594,15467064.5686771,15679202.2561854,12486120.5147779,13254457.0302329,7970410.67163777,7671543.99823065,7672468.38543219,7817199.00601779,7437425.20401912,7546786.47224117,8145137.30277887,8145477.89263016,17761548.3581058,18208916.7315114,9005011.10982752,9319397.6773795,28656.3695729131,21648.4788306685,19063188.0346986,18554736.4197082,18803697.182406,19128306.9517314,18719727.009218,19412279.6351596,19464477.2844242,19141335.0284848,18482432.4222136
Aniline,1700092.84770482,668449.503054221,424522.868429176,1006591.37213637,842420.08916142,1232103.53127008,894405.589155827,1355475.2554028,72627.4153327229,878764.112242275,1304630.85813133,1056487.09597971,976968.599361085,855242.731864006,999865.809236171,877053.715280933,913031.694088577,148857.048412156,902737.252617932,1142849.18222475,942578.289071794,1683597.54189373,970442.93365198,866673.958625952,753089.915133156,897297.606682299,1011671.65769058,919127.876202881,1129204.56164819,937625.214641353,811717.651214035,632832.548593458,1076924.02791706,949100.273529223,985055.66279468,813644.520695369,964661.799424367,888409.978364654,940756.470911152,968650.706725654,966662.33723755,892121.851222681,941617.252334983,1032798.82211798,1674876.57904083,1825085.61725706,4509588.69314099,4200972.69088736,1011241.00515934,893536.034098407,887843.742860431,848436.617760147,1127890.43790947,817612.673483372,11396120.8525839,11933528.9612322,6128763.67140394,6091433.92886528,1107797.94096701,883166.540752256,967301.473970931,1006576.53844687,1032869.99535143,1259638.3584695,373810.079884942,929320.300361786,839995.225224917,877635.769242095,489140.825721053,979488.00372284,865669.885688175,875032.922325691,4792053.03196038,5247566.52420063,1252455.02720148,1168969.85783277,155958.090955579,396252.153697164,1000731.79040015,924319.292292139,928803.281910164,993661.478204096,373323.676001337,374904.724099154,897853.163104935,988870.291118469,905137.305935125,1034815.48400494,1263994.80625178,912122.066202004,2629266.65061858,1641365.63764826,1249242.06031594,924829.090121443,758212.75440073,1168417.15942304,1014091.20664297,1292425.06397663,1327384.5911008
L-Proline.HMDB0000162,489900062.191415,470161162.059362,273236962.678807,248768886.088803,534308249.452214,523191292.080528,427179891.427863,427348423.251087,278525416.377157,288979032.199979,370102502.60308,377003703.992338,268981645.934214,258991937.405136,504012996.303149,463175262.446496,550667974.050233,579760007.830726,478334566.70868,465986091.424241,715093578.487956,749947773.792335,323576347.397199,304266830.664659,410603951.549581,428512538.645879,593949163.709495,571944119.925867,551969954.734932,519227741.543625,618703483.364683,643359898.547937,418282052.139056,415730227.476813,304946438.849162,288828086.979986,299166622.279488,292259469.383275,365905936.273863,353009974.196394,387554217.752819,386272269.962958,370209988.400179,372073583.325533,365457709.91862,355749813.420386,524215553.813596,466786659.254546,385627625.241447,396651311.286858,333109414.686466,341960694.360673,364957598.071348,365383036.171449,834310792.146407,848090376.93009,528013083.276764,521472697.442528,583598845.347387,553326910.087322,476189913.189688,484477623.308176,281456424.21385,272182411.755695,497606534.712217,496655073.207447,243844122.043933,257174307.969633,524318058.491734,522242274.043283,342829938.068572,317100720.067609,439864435.897169,436406457.437516,418353349.063046,447932471.789554,504465215.488302,499753227.367996,506370213.899073,507543930.393976,673726883.700742,638681322.935487,545514418.915595,535932901.170792,398355030.961006,415357402.343687,995152924.669356,988441307.699444,805098.950083221,4114899.55389372,432591439.43694,436916011.290972,464158079.060985,442435742.519926,446994757.863882,439770444.835041,445116870.366674,458836382.004742,443467467.683263
Benzidine,89122465.6870015,84932098.566982,96488637.8421528,85252155.3457947,93845041.6060689,103666078.971425,92769670.856567,106144627.681378,103695042.029312,80733561.5438702,84856463.7194091,87509158.2348108,77950350.7567161,99342772.204477,92771773.4098488,81210370.8113233,103924785.503456,96568632.5207137,96790072.8379898,65381761.9029365,115670112.838181,85352794.1543196,78471853.5057821,111562884.988254,84881911.9960273,78457302.4704709,94517480.31852,78816903.642373,91749187.5129678,95831508.2108963,74278875.2074367,67644700.3515089,122383095.844721,120300688.042788,78791465.0752455,70902136.8150487,88070191.6234872,96283863.8177059,83932796.0287846,97534465.088006,95838152.3067101,89087842.6243022,103404952.498878,112373988.499377,73665042.7950465,76504388.2702076,69571262.5768729,116650450.361665,88123953.789146,73339881.3873997,85360270.6680166,79439790.4021006,92773919.001506,79580680.204047,81516422.0306087,103981348.438158,66069267.9367184,86037269.1589954,90558652.8384842,72374131.8708418,121331484.550505,126246245.707479,121427592.488771,105777092.771841,92419602.4261055,97085950.8742863,89853628.7348719,93930539.5461124,79541109.2955541,91454034.632996,78764112.648561,73704162.1456877,67465459.9321242,109332793.278441,92792659.9719,69823448.9424812,70450833.8695875,98496053.2569457,88110590.9934099,81805172.5440843,114016857.076658,107811238.208338,78671714.7665562,85666594.8553847,71636704.8711879,90843740.3332425,77320998.3197599,82288639.8690009,144870056.31963,74603311.5631853,139759683.105286,114497987.428394,104301424.88746,95445820.3158992,88894865.2126451,84392362.7781528,87386108.6203076,74306667.0663278,75289588.6228546
